연번,정류소ID,정류소명,경도,위도,위치정보(주변설명)
2757,406001338,진군을리,126.364125,33.283821,무위재 앞. 산방산 방향
2758,405000840,진근동,126.263967,33.40435,단독주택 49호 앞
2759,405000839,진근동,126.263566,33.404117,단독주택56호 앞. 동명리 방향
2760,405000183,진드르,126.608128,33.524196,나들가게맞은편
2761,405000184,진드르,126.606917,33.523667,제주방향
2762,406001280,진우파크빌,126.905005,33.446134,영진기업 건너편
2763,406001281,진우파크빌,126.905619,33.446073,진우파크빌
2764,406000998,진은동,126.729733,33.282417,남원리 방향
2765,406000999,진은동,126.730517,33.282467,태흥2리 방향
2766,406000136,진진내,126.542983,33.262633,진기기업 건너편
2767,406000137,진진내,126.544667,33.263017,(주)대길테크제주영업소 좌측
2768,405000553,진평연립입구,126.5222,33.47055,아연로 361건물 우측. 고다시 방면
2769,405000554,진평연립입구,126.522333,33.470533,아라초 방면
2770,406000246,진학농원,126.615867,33.29995,단독주택 18호 앞
2771,406000247,진학농원,126.6162,33.299817,전봇대 앞
2772,405001999,차귀포구,126.165039,33.308979,
2773,405001998,차귀포구,126.165121,33.309189,
2774,406001228,차남동산,126.838078,33.452548,수산방향(풍력발전기 방향)
2775,406001229,차남동산,126.838248,33.45263,송당방향(풍력발전기 맞은편)
2776,406000184,창남거리,126.58205,33.256267,영화포장 건너편
2777,406000185,창남거리,126.581428,33.256236,영화골프연습장
2778,406000033,창천리,126.371531,33.265406,달팽이국밥 앞
2779,406000034,창천리,126.370819,33.265979,마포보양탕 식당
2780,406000517,창천리남당물동산,126.366167,33.261683,감산입구 방향
2781,406000518,창천리남당물동산,126.367317,33.2617,창천초등학교 방향
2782,406000520,창천초등학교,126.371042,33.264759,애월 119센터
2783,406000519,창천초등학교,126.370783,33.2641,상예2동 방향
2784,405001964,처남빌레,126.339288,33.448033,안끄레힐타운하우스 앞
2785,405001965,처남빌레,126.339366,33.447811,안끄레힐타운하우스 맞은편
2786,405000301,천수동,126.5419,33.508467,행광상사앞
2787,405000302,천수동,126.542568,33.509344,LG전자일도점 앞
2788,405001362,천아수원지입구,126.47705,33.4095,속도감지기 우측
2789,405001364,천아수원지입구,126.477183,33.40935,속도감지기 좌측
2790,406000434,천제연폭포,126.419533,33.253533,천제연폭포입구 좌측
2791,406000528,천제연폭포,126.418983,33.25395,스머프 하우스 앞
2792,406000502,천지연폭포(종점),126.560075,33.24316,
2793,406000414,천지연폭포입구,126.561309,33.241211,HELLO게스트 하우스 앞
2794,406000415,천지연폭포입구,126.561472,33.241244,올레식당 좌측
2795,405001640,첨단동로,126.577427,33.449106,첨단로동길이정표 좌측
2796,405001641,첨단동로,126.577751,33.44957,첨단로동길이정표 우측
2797,406000327,청소년문화의집,126.56505,33.250433,서귀포시 청소년 문화의 집 앞
2798,406000328,청소년문화의집,126.56405,33.250883,24시 뼈다귀탕 앞
2799,405001699,청소년수련원,126.618742,33.454567,한라경찰수련원 건너편
2800,405001702,청소년수련원,126.619208,33.454253,명도암유스호스텔 좌측
2801,405001783,청소년수련원,126.238824,33.376844,청소년수련원입구 이정표 좌측
2802,405001782,청소년수련원,126.238753,33.3776,라온프라이빗 CC 앞
2803,405000878,청수리,126.25842,33.306915,
2804,405000879,청수리,126.258317,33.30685,청수동8길 입구
2805,405001018,청수리,126.2445,33.321183,수룡동 방향
2806,405001017,청수리,126.244583,33.321117,저청중학교 방향
2807,405001730,청수리웃동네,126.245958,33.319885,제주우리집펜션 앞
2808,405001731,청수리웃동네,126.245922,33.319858,제주우리집펜션 맞은편
2809,405000876,청수리평화동,126.259333,33.30955,월광동 방향. 쉼터방향
2810,405002022,청수마을회관,126.247619,33.318326,
2811,405002023,청수마을회관,126.247628,33.318119,
2812,405001770,청용사,126.330736,33.441659,원동입구
2813,405001771,청용사,126.330818,33.441914,납읍리 사무소 방향
2814,405000637,청화마을 입구,126.430088,33.456132,세인건설기계좌측
2815,405001924,청화마을 입구,126.430275,33.456092,청화마을입구 맞은편
2816,405001830,청화마을입구,126.4268,33.459071,
2817,405001831,청화마을입구,126.426962,33.458976,비닐하우스 앞
2818,406000421,청화빌딩,126.5617,33.248083,청화빌딩 앞
2819,405001978,체오름,126.76474,33.473458,
2820,405001979,체오름,126.764628,33.473108,
2821,405001219,초록마을,126.286667,33.441183,제주시방향(사동복지회관방향)
2822,405001220,초록마을,126.2856,33.440983,초록마을 아파트단지 앞. 귀덕새마을금고 방향
2823,405001384,초록마을,126.646153,33.470741,남조로검문소 방향
2824,405001372,초록마을,126.64496,33.471199,전원마을 방향
2825,406000970,추사유배지,126.278882,33.2491,인성리방향 쉼터 앞
2826,405001802,축산마을,126.485904,33.446561,축산진흥원 맞은편
2827,405001559,축산진흥원입구,126.487556,33.446912,축산진흥원 입구 맞은편
2828,405001560,축산진흥원입구,126.487441,33.446856,축산진흥원 입구 앞
2829,405000417,충혼묘지,126.6492,33.541567,한라종합기계 좌측
2830,405001363,충혼묘지,126.48995,33.4182,
2831,405001367,충혼묘지,126.489817,33.418267,충혼묘지입구 건너편
2832,405000416,충혼묘지,126.649833,33.541917,주암주택방향
2833,406001212,충혼묘지광장,126.570368,33.307507,충혼묘지 종점 3거리 광장
2834,406000289,측골,126.583283,33.267317,서귀포 농협 유통사업소
2835,406000288,측골,126.583317,33.267183,토평주유소 좌측
2836,405000891,칠전동,126.19465,33.297733,고산리방향
2837,405001955,칠전동,126.194433,33.297683,칠전동민회관앞
2838,406000266,칡오름,126.607767,33.282951,성광영농조합 앞
2839,406000267,칡오름,126.607633,33.282733,성광영농조합 맞은편
2840,405001622,카카오,126.571227,33.451255,다음카카오앞
2841,406000343,칼호텔,126.577867,33.247967,
2842,406000169,칼호텔,126.578235,33.248026,보목마을 입구 표식 건너편
2843,406000004,캐슬렉스골프클럽,126.355428,33.337353,저지.금악 방면. 골프장 입구
2844,406000003,캐슬렉스골프클럽,126.356267,33.339051,평화로
2845,405001388,컨트리골프장,126.58545,33.4327,제주컨트리골프장 맞은편
2846,405000129,케이티앤지,126.485355,33.482077,메르헨하우스 좌측
2847,406000483,켄싱턴 제주호텔 입구,126.40992,33.250366,롯데호텔 맞은편
2848,406000315,켄싱턴리조트 악근천,126.490433,33.2344,제주누리 농산물직판장 우측
2849,406000316,켄싱턴리조트 악근천,126.490826,33.234618,제주연탄구이 좌측
2850,405000047,큰구릉내,126.413533,33.48655,하귀방향. GS25시 가기전. 하나로마트 방향
2851,405000649,큰구릉내,126.415426,33.487072,관전동방향. 신장원 맞은편
2852,405000612,큰동네,126.596282,33.489488,대기철물 앞
2853,405000611,큰동네,126.596967,33.489233,진아미용실 우측
2854,406000407,큰솔동산,126.431717,33.2474,대포감리교회 앞
2855,406000406,큰솔동산,126.4319,33.24745,단독주택 21호 앞
2856,406001203,탄산온천,126.298085,33.250453,덕수초등 방향
2857,406001294,탄산온천,126.297491,33.250576,안성리 방향
2858,405002097,탐라광장,126.528389,33.513825,
2859,405002096,탐라광장,126.528152,33.513841,
2860,405001503,탐라교육원,126.532777,33.425875,탐라교육원 입구 좌측
2861,405001149,탐라도뚜리농장,126.642383,33.502367,감귤농협거점산지유통센터앞
2862,405001150,탐라도뚜리농장,126.641919,33.502134,감귤농협제5유통센터 건너편
2863,405000456,탐라도서관,126.477406,33.47756,아띠마루 건너편
2864,405001175,탐라승마장,126.7178,33.43405,중앙목장 입구 우측
2865,405001176,탐라승마장,126.716819,33.433622,탐라승마장 앞
2866,405000171,탐라장애인 종합복지관,126.525833,33.500017,안경아카데미 앞
2867,405000170,탐라장애인 종합복지관,126.525625,33.500228,아름다운피부과 우측
2868,405001675,탐라중학교,126.545303,33.49075,제주영롱육가공 우측
2869,405001676,탐라중학교,126.545525,33.491117,탐라중학교 앞
2870,405002073,탐라중학교,126.543944,33.490856,
2871,405002074,탐라중학교,126.543843,33.491367,
2872,405000115,탑동입구,126.524668,33.515313,탑팔레스호텔 앞
2873,405000116,탑동입구,126.524825,33.515853,남양통닭 우측
2874,405000114,탑동푸른쉼터,126.527116,33.516562,죠스떡볶이 탑동점 앞
2875,406001010,태흥3리,126.760833,33.295683,태흥3리리사무소방향. 송림낚시편의점 앞
2876,406001008,태흥3리사무소,126.757833,33.293583,태흥2리 방향
2877,406001009,태흥3리사무소,126.759183,33.294367,태흥3리복지회관 좌측. 신흥1리 방향
2878,406001113,태흥목장,126.685012,33.379279,태흥목장입구 맞은편
2879,406001144,태흥목장,126.684867,33.3798,태흥목장입구 우측
2880,406001004,태흥초등학교,126.745012,33.286351,태흥1리 방향
2881,405001839,테왓동네,126.243166,33.318998,청수리방면 승차대
2882,405001840,테왓동네,126.242975,33.319004,
2883,406000764,토산1리,126.765962,33.326016,토산1리 마을회관 건너편
2884,406000698,토산1리,126.770633,33.3294,
2885,406000761,토산1리,126.769099,33.332671,가시리 방향
2886,406000765,토산1리,126.764462,33.324465,
2887,406000762,토산1리,126.7704,33.329633,웃토산게스트하우스 입구 좌측. 가시리 방향
2888,406000763,토산1리,126.76815,33.327483,신흥2리 방향. 창고앞
2889,406000760,토산1리,126.76894,33.332828,신흥2리방향
2890,406000616,토산1리,126.766367,33.32615,
2891,406000615,토산1리 노인회관앞,126.769138,33.328399,토산1리방향
2892,406001020,토산관광지구입구,126.786572,33.307096,신흥리방향
2893,406001021,토산관광지구입구,126.786606,33.306904,꿈에본꽃돼지 좌측
2894,406001155,토산보건진료소,126.76751,33.326454,보건진료소 좌측
2895,406000646,토산초등학교,126.776483,33.31185,토산초등학교 후문입구 맞은편
2896,406000647,토산초등학교,126.776917,33.310083,토산중앙로46번길 1 맞은편
2897,406001388,토산초등학교,126.776416,33.311701,토산중아로 71건너편
2898,406000648,토산초등학교,126.777033,33.309867,토산중아로 46번길 입구(반사경)
2899,406001219,토요시장입구,126.251923,33.22129,잔치집국수
2900,406000181,토평 보목입구,126.590617,33.25875,보목천 간판 앞
2901,406000305,토평마을회관,126.589867,33.270583,서귀포농협토평지소 좌측
2902,406000306,토평마을회관,126.58975,33.270533,서귀포시교육지원청 앞
2903,406000304,토평마을회관,126.5898,33.271917,토평동문화의집 앞
2904,406000277,토평반석타운,126.59375,33.270533,반석타운입구 좌측
2905,406000276,토평반석타운,126.594323,33.271146,반석타운입구 맞은편
2906,406001592,토평사거리,126.585204,33.268811,
2907,406001593,토평사거리,126.585582,33.268827,
2908,406000278,토평초등학교,126.59055,33.268067,제남마트 좌측
2909,406000279,토평초등학교,126.588883,33.268,이조삼계탕 좌측
2910,406001194,트릭아트뮤지엄,126.78713,33.399385,바스메방향. 황통지식당 앞
2911,406001195,트릭아트뮤지엄,126.786739,33.399488,문화마을 방향. 성읍승마장 앞
2912,405001878,틀라목,126.677535,33.500762,그린화학 우측
2913,405001879,틀라목,126.676963,33.500972,그린화학 맞은편
2914,406000385,파라다이스호텔입구,126.577004,33.247453,호텔입구
2915,406000386,파라다이스호텔입구,126.57692,33.247533,호텔입구 맞은편 우측
2916,406000413,파인힐호텔,126.564667,33.241117,파인힐호텔 맞은편
2917,406000417,파인힐호텔,126.564533,33.241217,파인힐호텔 우측
2918,405001263,판포리,126.199267,33.364567,메가리조트 앞
2919,405001262,판포리,126.200251,33.364804,판포리 상동 방향
2920,405000981,판포리 상동,126.204191,33.367678,애월 119센터
2921,405001261,판포리 상동,126.204517,33.367653,월령리 방향
2922,405000808,평대,126.839147,33.528693,효도뷔페건너편
2923,405001314,평대리동동,126.84971,33.524395,한동리 방향
2924,405001315,평대리동동,126.8495,33.524317,일주동로3088 우측
2925,405001317,평대리사무소,126.84228,33.528339,평대리 경로당 좌측
2926,405001316,평대리사무소,126.843317,33.527867,리사무소 건너편 좌측
2927,405001322,평대리서동,126.837583,33.530783,평대주유소 앞
2928,405001321,평대리서동,126.837782,33.530769,평대주유소 건너편
2929,405001318,평대초등학교,126.838792,33.528836,효도뷔페앞
2930,405001319,평대초등학교,126.839221,33.529567,세븐일레븐 좌측
2931,405001320,평대초등학교,126.838786,33.529759,감비나무펜션 좌측
2932,406000400,평생학습관,126.558068,33.249504,KCC인테리어 우측
2933,406000460,평생학습관,126.558005,33.249604,우르틀독서실 건너편
2934,406000298,평안전문요양원,126.588446,33.281353,평안전문요양원 앞
2935,406000299,평안전문요양원,126.588267,33.280683,단독주택 167호 앞
2936,406000777,평지동,126.226467,33.280783,신평리 방향
2937,406000779,평지동,126.223817,33.282167,신평리방향
2938,406000630,평지동,126.223497,33.282426,무영로254번길7건물앞
2939,406000778,평지동,126.226452,33.281143,2980-2호 단독주택 우측
2940,405000875,평화동,126.259433,33.309517,청수동7길 입구
2941,405001864,평화동 회관,126.253551,33.307042,평화박물관입구 방면 승차대
2942,405001865,평화동 회관,126.25357,33.307359,
2943,405001837,평화박물관입구,126.258589,33.304656,청수리방면 승차대
2944,406000980,평화의마을,126.29265,33.279667,구억리방향
2945,406000981,평화의마을,126.293367,33.27955,서광서리방향. 중산간서로2195-1 옆
2946,406000759,폭남동,126.773288,33.345034,가시리방향. 분리수거장 우측
2947,406000699,폭남동,126.773199,33.345192,토산1리방향
2948,406001005,폭낭사거리,126.745967,33.286633,태흥2리노인복지회관 건너편 좌측
2949,406000842,표선고등학교,126.829764,33.330982,표선컴퓨터 앞 표선해비치해변방향
2950,406001273,표선도서관,126.838747,33.325468,표선리방향
2951,406001272,표선도서관,126.838588,33.324916,제주민속촌방향. 갈치와고등어가게 입구
2952,406001039,표선리,126.833915,33.325826,성읍리방향. 표선슈퍼 앞
2953,406001041,표선리,126.832333,33.325367,
2954,406000843,표선리,126.829775,33.331294,제주시. 성읍리 방향
2955,406000846,표선리,126.831333,33.32775,
2956,406000851,표선리,126.831097,33.324064,세화리방향. 동부택배 앞
2957,406001040,표선리 사거리,126.8335,33.325696,만수한의원
2958,406000875,표선면 충혼묘지,126.762598,33.416133,성읍2리방향. OK승마장
2959,406000876,표선면 충혼묘지,126.762808,33.416213,성연목장 방향. OK승마장 맞은편
2960,406001185,표선면사무소,126.831747,33.327038,화이트빨래방
2961,406001552,표선생활체육관,126.81678,33.353294,
2962,406001551,표선생활체육관,126.814726,33.353117,
2963,406001035,표선오일시장,126.8303,33.321,세화2리 방향
2964,406001036,표선오일시장,126.830833,33.321833,하천리 방향
2965,406000701,표선제주민속촌,126.842358,33.324741,표선민속촌 주차장내
2966,406001290,표선제주민속촌,126.841028,33.325476,표선민속촌주차장내 
2967,406000845,표선중학교,126.831375,33.328276,표선공인중개사 앞
2968,406000841,표선청년회의소,126.828231,33.33701,달산봉입구방향. 청년회의소 앞
2969,406000840,표선청년회의소,126.828021,33.337289,표선고등학교 방향
2970,406000849,표선초등학교,126.835433,33.32875,하천리 방향
2971,406000848,표선초등학교,126.836184,33.329841,세화3리 방향
2972,406000852,표선파출소,126.830738,33.324207,정희네손칼국수 앞
2973,406001037,표선파출소,126.831517,33.323283,콜마트 앞
2974,406001202,표선허브동산,126.815984,33.330702,허브동산할머니 좌측
2975,406001198,표선허브동산,126.816525,33.330558,허브&푸드 주차장 앞
2976,406000850,표선환승정류장(표선리 제주은행),126.833217,33.326617,제주은행표선지점좌측
2977,406000708,표선환승정류장(표선리사무소),126.832467,33.325283,요리(식당)앞
2978,406000847,표선환승정류장(표선면사무소),126.83235,33.326583,미용실앞
2979,406000697,표선환승정류장(표선면사무소),126.832181,33.326497,
2980,406001237,풍력생태길입구,126.824175,33.433042,회천교차로 가기전
2981,406001238,풍력생태길입구,126.824125,33.433176,회천교차로 지나서. 표지판 훼손
2982,406001512,풍천초등학교,126.850656,33.347477,풍천초교 앞
2983,406001513,풍천초등학교,126.850553,33.347314,풍천초교 맞은편
2984,406000054,플레이케이팝 박물관,126.41415,33.250067,중문하우스 앞
2985,406000389,플레이케이팝박물관,126.413433,33.250183,한국관광공사 입구
2986,405001107,하가 입구,126.344208,33.452157,정이가네흑돼지토종닭좌측
2987,405001111,하가리 오당빌레,126.350544,33.453428,공사중
2988,405001110,하가리 오당빌레,126.350483,33.453283,공사중
2989,405001411,하가리 주승골,126.350772,33.457737,신엄리 방향
2990,405001412,하가리노인회관,126.350717,33.457817,상가리 방향
2991,405001403,하가리연못,126.348392,33.455796,신엄리방향. 연화촌민박 앞
2992,405001464,하가삼거리,126.348398,33.456102,애월고 방향
2993,405001402,하가삼거리,126.348301,33.455868,전봇대 앞
2994,405000803,하귀 하나로마트,126.411119,33.484922,민애식당 앞
2995,405001901,하귀 하나로마트,126.411179,33.484915,하귀하나로마트 앞
2996,405001693,하귀1리,126.417687,33.472413,애월방향. 교차로지나서
2997,405001692,하귀1리,126.419093,33.472225,제주시방향. 광고현수막거치대 우측
2998,405000711,하귀2리,126.399746,33.478782,
2999,405000712,하귀2리,126.399525,33.478737,대양석유상사 좌측
3000,405001922,하귀농협 경제사업장,126.423773,33.458151,농협경제사업장앞
3001,405001923,하귀농협 경제사업장,126.423548,33.458161,농협경제사업장맞은편
3002,405001690,하귀농협장례식장,126.425892,33.472685,하귀1리 방향
3003,405001691,하귀농협장례식장,126.426475,33.472487,하귀장례식장 건너편
3004,405000065,하귀리,126.395638,33.479308,제주시방향
3005,405000026,하귀리,126.39517,33.47955,애월방향
3006,405000519,하귀반석,126.407993,33.477679,하귀청마루 좌측
3007,405000040,하귀우체국,126.404433,33.4813,제일떡방앗간
3008,405000039,하귀우체국,126.404504,33.481223,한남동 방향
3009,405000038,하귀초등학교,126.401053,33.480223,CU제주하귀점 좌측
3010,405000027,하귀초등학교,126.402125,33.480166,하귀초앞 하귀2리 방향
3011,405000045,하귀환승정류장(하귀하나로마트),126.4121,33.485667,외도동 방향
3012,405000046,하귀환승정류장(하귀하나로마트),126.411717,33.485783,남수동 방향. 올레 서울
3013,405001617,하귀휴먼시아 1단지,126.415868,33.483386,하귀일초등학교
3014,405001618,하귀휴먼시아 2단지,126.414675,33.481358,하귀휴먼시아 206동 맞은편
3015,405001615,하귀휴먼시아 2단지,126.414848,33.481302,플러스수학교습소 좌측
3016,405002103,하귀휴먼시아 2단지,126.414194,33.482032,
3017,405002102,하귀휴먼시아 2단지,126.414078,33.481875,
3018,405001614,하귀휴먼시아1단지,126.416181,33.483683,하귀일초등학교 건너편
3019,405001613,하귀휴먼시아입구,126.415447,33.485726,하귀1리 138-13
3020,405001616,하귀휴먼시아입구,126.415154,33.485728,삼일해장국 앞
3021,405000388,하나로아파트,126.589183,33.510967,거성전기 좌측
3022,405000389,하나로아파트,126.589217,33.511183,제주선인교회 건너편
3023,406000391,하나호텔 한국관광공사,126.408433,33.2502,하나호텔 입구
3024,405001296,하도리,126.882718,33.517931,하도리사무소 앞
3025,405001297,하도리,126.882587,33.517766,푸른산푸른바다민박 건너편
3026,405001949,하도리 개긋물,126.882355,33.502078,제주하이카페 앞(교차로가기전)
3027,405001950,하도리 개긋물,126.882635,33.501505,제주하이카페 맞은편(교차로 지나서)
3028,405000973,하도리 서문동,126.871313,33.519828,하도초등학교 방향
3029,405001951,하도리 서문동,126.871333,33.520025,하도리마을 입구 맞은편
3030,405001295,하도리동동,126.884208,33.515931,종달리방향
3031,405001294,하도리동동,126.884479,33.516049,세화리방향
3032,405001300,하도리면수동,126.868667,33.52065,하도. 종달 방향
3033,405001301,하도리면수동,126.8681,33.521017,단독주택 165호 앞
3034,405001646,하도리서문동,126.881884,33.527381,별방길쉼터 맞은편
3035,405001647,하도리서문동,126.881399,33.527218,별방길쉼터 앞
3036,405001292,하도리창흥동,126.887377,33.508773,세화리 방향
3037,405001293,하도리창흥동,126.887026,33.508559,종달리 방향
3038,405001299,하도초등학교,126.879046,33.517902,종달리방향. 하도초등학교 앞
3039,405001298,하도초등학교,126.879019,33.518117,세화리방향. 하도초맞은편
3040,405001214,하동복지회관,126.296767,33.444267,귀덕1리 이정표 좌측. 귀덕1리방향
3041,405001213,하동복지회관,126.296867,33.444133,금성리방향
3042,406001606,하례1리 복지회관,126.626047,33.268395,
3043,406001605,하례1리 복지회관,126.625891,33.268551,
3044,406000261,하례2리,126.605986,33.289288,서귀포농업기술센터 맞은편
3045,406001427,하례2리,126.60838,33.293027,양마단지방면 승차대
3046,406001424,하례2리,126.606227,33.289328,서귀포농업기술센터앞
3047,406001145,하례리입구,126.600283,33.301067,제주시방향
3048,406000501,하례리입구,126.601577,33.300713,
3049,406001214,하례리입구,126.60209,33.300613,
3050,406000242,하례환승정류장(하례리입구),126.600483,33.299983,서귀포시 방향
3051,406001602,하례환승정류장(하례리입구),126.600703,33.300004,
3052,406000712,하모2리,126.252767,33.221467,앤의다락방/강가네김밥 앞
3053,406000710,하모3리,126.251067,33.221583,동일1리방향. 제일천막사 앞
3054,406000745,하모3리 축협,126.252398,33.225314,농협
3055,406001222,하모체육공원,126.252288,33.218752,홍마트 앞
3056,406001220,하모체육공원,126.252093,33.218455,황토펜션 앞
3057,406000393,하얏트호텔,126.405794,33.245109,하얏트호텔 로비 입구 좌측
3058,406000370,하예중동,126.384133,33.2416,예래입구 방향
3059,406000371,하예중동,126.384162,33.241785,단독주택 286호 앞
3060,406000369,하예하동,126.373333,33.236133,중문관광단지 방향
3061,406000368,하예하동,126.373214,33.23628,베이힐 우측
3062,406000038,하원동,126.4606,33.254133,중문동 방향
3063,406000037,하원동,126.461667,33.253667,도순동방향. 열린농장수산물 직판장 좌측
3064,406000078,하원초등학교,126.45985,33.253467,하원초등학교 앞
3065,406000079,하원초등학교,126.460067,33.253167,하원초등학교 건너편
3066,406000654,하천리,126.836899,33.353669,단독주택 166호
3067,406000657,하천리,126.8389,33.3528,하천리상동동민관 앞
3068,406000660,하천리,126.84005,33.349483,지덕노체클로버돌 앞
3069,406000663,하천리,126.840617,33.347233,하천하동 방향
3070,406000661,하천리,126.840283,33.34935,반사경앞
3071,406000662,하천리,126.840554,33.347553,조립식건물 맞은편. 의류수거함 우측
3072,406000653,하천리,126.836792,33.353816,표선리 방향
3073,406000656,하천리,126.838933,33.352867,하천리상동동민관건너편
3074,406000659,하천리,126.83925,33.351533,단독주택121호 앞
3075,406000658,하천리,126.839467,33.351667,
3076,406000838,하천리 마을입구,126.82375,33.353333,성읍리 방향
3077,406000839,하천리 마을입구,126.82365,33.352933,표선리방향
3078,406001042,하천리취락구조,126.842776,33.337601,신천리방향
3079,406001044,하천하동,126.844894,33.340329,신천리방향
3080,406001043,하천하동,126.844223,33.339732,표선리방향
3081,406001631,하효마을회관,126.617688,33.261781,
3082,406001630,하효마을회관,126.617438,33.262069,
3083,406001627,하효항 입구,126.617632,33.252899,
3084,406001626,하효항 입구,126.617139,33.252941,
3085,406000260,학림동,126.607083,33.2901,
3086,406001496,학림동(가상정류소),126.609445,33.291427,
3087,406001213,학림동종점,126.606552,33.293477,
3088,406000394,학림동종점,126.606443,33.293423,
3089,405000048,학원동,126.397667,33.474933,한수풀농원 맞은편
3090,405000049,학원동,126.397062,33.474758,하소로70건물 우측
3091,405000860,한경면사무소,126.183878,33.349934,한경사무소 앞
3092,405000909,한경면사무소,126.183735,33.349849,한경면사무소 건너편
3093,405001639,한국BMI,126.573197,33.448957,한국BMI맞은편
3094,405001638,한국BMI,126.572985,33.44908,한국BMI
3095,406001323,한국국제학교,126.281734,33.287247,글로벌에듀케이션시티오피스 좌측
3096,406001324,한국국제학교,126.282408,33.287549,글로벌에듀케이션시티오피스 건너편
3097,405000650,한국방송통신대학,126.473411,33.486723,CON TE앞
3098,405000156,한국병원,126.518077,33.500091,에코마트 앞
3099,405000155,한국병원,126.517683,33.499767,명의갈옷 앞
3100,406000509,한국오우퍼빌,126.571952,33.257585,나드리마트 앞
3101,406000510,한국오우퍼빌,126.572133,33.257783,국민자동차 공업사 앞
3102,406000482,한국콘도입구,126.41022,33.250245,롯데호텔 앞쪽. 세븐일레븐 건너편
3103,406000042,한국통신,126.511161,33.253121,르방빵집 우측
3104,406000041,한국통신,126.51155,33.253667,한칠레 식당 앞
3105,405001241,한국통신,126.261183,33.41275,KT 꿈품센터 앞
3106,405001242,한국통신,126.261383,33.413017,제일여관 우측
3107,406000798,한남농장,126.6814,33.299133,중산간동로6596-3입구 우측
3108,406000797,한남농장,126.681233,33.298583,서울농장 입구
3109,406000799,한남리,126.691651,33.311456,중산간동로6424 맞은편
3110,406000800,한남리,126.69047,33.310956,대성동 방향
3111,406001392,한남리,126.696295,33.312585,비닐하우스 앞
3112,406001393,한남리,126.696754,33.312577,한신로 33 반대편
3113,406000883,한남리사무소,126.696309,33.311304,한남리보건진료소 입구
3114,406000884,한남리사무소,126.69555,33.311917,한남리사무소 좌측
3115,405001204,한담동,126.312689,33.462636,한담가든 앞
3116,405001205,한담동,126.312778,33.462429,신설동 방향. 반올림 앞
3117,405001326,한동리,126.82945,33.5371,외갓집밥상식당 건너편
3118,405001325,한동리,126.829583,33.537167,한동기름집 우측
3119,405001328,한동리서동,126.826933,33.538767,행원 농공단지 방향
3120,405001327,한동리서동,126.827217,33.538733,한동리 방향
3121,405001475,한라도서관,126.51472,33.476156,한라도서관 주차장 입구
3122,405001984,한라도서관,126.515254,33.47586,
3123,405001669,한라도서관입구,126.516363,33.480977,한라도서관입구(제주여고방향)
3124,405001670,한라도서관입구,126.514925,33.481192,광고현수막거치대 우측
3125,405000367,한라병원,126.485085,33.489435,한라병원 앞
3126,405000368,한라병원,126.486,33.489633,신한온누리약국 앞
3127,406001520,한라산 둘레길,126.605859,33.328117,수악교 가기전 한라산둘레길주차장앞
3128,406000280,한라산교회,126.568317,33.27315,동흥분식 방향
3129,406000281,한라산교회,126.5684,33.273233,에덴파크빌 입구 우측
3130,405001480,한라생태숲,126.597163,33.429557,한라생태_ 입구
3131,405001481,한라생태숲,126.596488,33.429815,제주컨트리클럽방향
3132,405000653,한라수목원,126.484742,33.46991,99.9 커피 우측
3133,405000518,한라수목원,126.484908,33.469843,비원앞
3134,405002057,한라용사촌,126.796162,33.534546,
3135,405002058,한라용사촌,126.796406,33.53449,
3136,405000701,한라일보,126.519717,33.498567,제주한라일보사 앞
3137,405000704,한라일보,126.519907,33.498598,건강한 약구 좌측
3138,405000058,한라주택,126.426803,33.488069,한라주택 앞
3139,405000492,한라중학교/부영아파트,126.483833,33.478867,부염대림공인중개사 앞
3140,405000493,한라초등학교,126.486289,33.478999,한라초등학교 건너편
3141,405000930,한림2리,126.266047,33.409236,브리타니종합건설 앞
3142,405001233,한림2리,126.26915,33.414017,귀뚜라미 보일러 좌측
3143,405000845,한림3리,126.28425,33.412017,상대리방향. 한림3리 자연식 맞은편
3144,405000844,한림3리,126.2841,33.4122,한림리방향. 한림리 이정표 우측
3145,405000843,한림고등학교,126.258576,33.399152,옹포리 방향
3146,405001234,한림고등학교,126.254267,33.404883,GS옹포삼거리점 우측
3147,405000842,한림고등학교,126.258417,33.399183,명월리 방향. 한림고 앞
3148,405001253,한림공원,126.239083,33.391817,협재해변 방향
3149,405001254,한림공원,126.238867,33.391783,금능리방향. 협재해변입구 표지판 좌측
3150,405000932,한림발전소,126.27132,33.401612,한림남부발전(주)앞
3151,405000931,한림발전소,126.270838,33.401703,서부소방서좌측
3152,405001077,한림병원,126.268733,33.41875,성진부동산 우측
3153,405001239,한림여자 중학교,126.25965,33.410333,한림리 방향. 한림여중 앞
3154,405001240,한림여자 중학교,126.259773,33.410902,한수풀전력 우측
3155,405001079,한림오일시장,126.272767,33.420517,수원싱크 우측
3156,405001080,한림오일시장,126.273594,33.420797,한림오일시장상인회 앞
3157,405001248,한림주유소,126.264833,33.416717,한림 숯불 생고기촌 좌측
3158,405001247,한림천주교회,126.264907,33.417108,한수리방향 한림천주교회 앞
3159,405001244,한림환승정류장(한림리),126.264267,33.414533,황가네 식당 앞
3160,405001243,한림환승정류장(한림리),126.263357,33.414375,안경마을(선희노래연습장)
3161,405001677,한마음병원,126.547349,33.496007,토마토아저씨 레스토랑 맞은편
